run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,gaze_movement_px,gaze_movement_cumulative_px,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,139,56.207754,1779135764.088135,2.3,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,140,56.224421,1779135764.104801,2.316667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,141,56.241087,1779135764.121468,2.333333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,142,56.257754,1779135764.138135,2.35,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,143,56.274421,1779135764.154801,2.366667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,144,56.291087,1779135764.171468,2.383333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,145,56.307754,1779135764.188135,2.4,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,146,56.324421,1779135764.204802,2.416667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,147,56.341087,1779135764.221468,2.433333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,148,56.357754,1779135764.238135,2.45,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,149,56.374421,1779135764.254802,2.466667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,150,56.391087,1779135764.271468,2.483333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,151,56.407754,1779135764.288135,2.5,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,152,56.424421,1779135764.304801,2.516667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,153,56.441087,1779135764.321468,2.533333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,154,56.457754,1779135764.338135,2.55,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,155,56.474421,1779135764.354801,2.566667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,156,56.491087,1779135764.371468,2.583333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,157,56.507754,1779135764.388135,2.6,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,158,56.524421,1779135764.404801,2.616667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,159,56.541087,1779135764.421468,2.633333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,160,56.557754,1779135764.438135,2.65,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,161,56.574421,1779135764.454802,2.666667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,162,56.591087,1779135764.471468,2.683333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,163,56.607754,1779135764.488135,2.7,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,164,56.624421,1779135764.504802,2.716667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,165,56.641087,1779135764.521468,2.733333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,166,56.657754,1779135764.538135,2.75,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,167,56.674421,1779135764.554801,2.766667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,168,56.691087,1779135764.571468,2.783333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,169,56.707754,1779135764.588135,2.8,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,170,56.724421,1779135764.604801,2.816667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,171,56.741087,1779135764.621468,2.833333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,172,56.757754,1779135764.638135,2.85,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,173,56.774421,1779135764.654801,2.866667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,174,56.791087,1779135764.671468,2.883333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,175,56.807754,1779135764.688135,2.9,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,176,56.824421,1779135764.704802,2.916667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,177,56.841087,1779135764.721468,2.933333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,178,56.857754,1779135764.738135,2.95,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,179,56.874421,1779135764.754802,2.966667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,180,56.891087,1779135764.771468,2.983333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,181,56.907754,1779135764.788135,3.0,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,182,56.924421,1779135764.804801,3.016667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,183,56.941087,1779135764.821468,3.033333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,184,56.957754,1779135764.838135,3.05,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,185,56.974421,1779135764.854801,3.066667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,186,56.991087,1779135764.871468,3.083333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,187,57.007754,1779135764.888135,3.1,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,188,57.024421,1779135764.904801,3.116667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,189,57.041087,1779135764.921468,3.133333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,190,57.057754,1779135764.938135,3.15,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,191,57.074421,1779135764.954802,3.166667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,192,57.091087,1779135764.971468,3.183333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,193,57.107754,1779135764.988135,3.2,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,194,57.124421,1779135765.004802,3.216667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,195,57.141087,1779135765.021468,3.233333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,196,57.157754,1779135765.038135,3.25,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,197,57.174421,1779135765.054801,3.266667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,198,57.191087,1779135765.071468,3.283333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,199,57.207754,1779135765.088135,3.3,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,200,57.224421,1779135765.104801,3.316667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,201,57.241087,1779135765.121468,3.333333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,202,57.257754,1779135765.138135,3.35,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,203,57.274421,1779135765.154801,3.366667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,204,57.291087,1779135765.171468,3.383333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,205,57.307754,1779135765.188135,3.4,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,206,57.324421,1779135765.204802,3.416667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,207,57.341087,1779135765.221468,3.433333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,208,57.357754,1779135765.238135,3.45,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,209,57.374421,1779135765.254802,3.466667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,210,57.391087,1779135765.271468,3.483333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,211,57.407754,1779135765.288135,3.5,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,212,57.424421,1779135765.304801,3.516667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,213,57.441087,1779135765.321468,3.533333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,214,57.457754,1779135765.338135,3.55,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,215,57.474421,1779135765.354801,3.566667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,216,57.491087,1779135765.371468,3.583333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,217,57.507754,1779135765.388135,3.6,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,218,57.524421,1779135765.404801,3.616667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,219,57.541087,1779135765.421468,3.633333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,220,57.557754,1779135765.438135,3.65,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,221,57.574421,1779135765.454802,3.666667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,222,57.591087,1779135765.471468,3.683333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,223,57.607754,1779135765.488135,3.7,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,224,57.624421,1779135765.504802,3.716667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,225,57.641087,1779135765.521468,3.733333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,226,57.657754,1779135765.538135,3.75,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,227,57.674421,1779135765.554801,3.766667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,228,57.691087,1779135765.571468,3.783333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,229,57.707754,1779135765.588135,3.8,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,230,57.724421,1779135765.604801,3.816667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,231,57.741087,1779135765.621468,3.833333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,232,57.757754,1779135765.638135,3.85,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,233,57.774421,1779135765.654801,3.866667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,234,57.791087,1779135765.671468,3.883333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,235,57.807754,1779135765.688135,3.9,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,236,57.824421,1779135765.704802,3.916667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,237,57.841087,1779135765.721468,3.933333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,238,57.857754,1779135765.738135,3.95,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,239,57.874421,1779135765.754802,3.966667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,240,57.891087,1779135765.771468,3.983333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,241,57.907754,1779135765.788135,4.0,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,242,57.924421,1779135765.804801,4.016667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,243,57.941087,1779135765.821468,4.033333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,244,57.957754,1779135765.838135,4.05,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,245,57.974421,1779135765.854801,4.066667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,246,57.991087,1779135765.871468,4.083333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,247,58.007754,1779135765.888135,4.1,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,248,58.024421,1779135765.904801,4.116667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,249,58.041087,1779135765.921468,4.133333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,250,58.057754,1779135765.938135,4.15,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,251,58.074421,1779135765.954802,4.166667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,252,58.091087,1779135765.971468,4.183333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,253,58.107754,1779135765.988135,4.2,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,254,58.124421,1779135766.004802,4.216667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,255,58.141087,1779135766.021468,4.233333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,256,58.157754,1779135766.038135,4.25,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,257,58.174421,1779135766.054801,4.266667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,258,58.191087,1779135766.071468,4.283333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,259,58.207754,1779135766.088135,4.3,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,260,58.224421,1779135766.104801,4.316667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,261,58.241087,1779135766.121468,4.333333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,262,58.257754,1779135766.138135,4.35,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,263,58.274421,1779135766.154801,4.366667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,264,58.291087,1779135766.171468,4.383333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,265,58.307754,1779135766.188135,4.4,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,266,58.324421,1779135766.204802,4.416667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,267,58.341087,1779135766.221468,4.433333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,268,58.357754,1779135766.238135,4.45,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,269,58.374421,1779135766.254802,4.466667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,270,58.391087,1779135766.271468,4.483333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,271,58.407754,1779135766.288135,4.5,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,272,58.424421,1779135766.304801,4.516667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,273,58.441087,1779135766.321468,4.533333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,274,58.457754,1779135766.338135,4.55,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,275,58.474421,1779135766.354801,4.566667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,276,58.491087,1779135766.371468,4.583333,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,277,58.507754,1779135766.388135,4.6,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_22-21-47-879,001,001,1,057,057.jpg,278,58.524421,1779135766.404801,4.616667,186.0,-58.0,0.0,0.0,2940,1912,0.540912,0.82,0.0,0.0,pix
