run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,673,83.313733,1779113458.776456,11.2,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,674,83.3304,1779113458.793123,11.216667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,675,83.347067,1779113458.809789,11.233333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,676,83.363733,1779113458.826456,11.25,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,677,83.3804,1779113458.843122,11.266667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,678,83.397067,1779113458.859789,11.283333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,679,83.413733,1779113458.876456,11.3,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,680,83.4304,1779113458.893122,11.316667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,681,83.447067,1779113458.909789,11.333333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,682,83.463733,1779113458.926456,11.35,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,683,83.4804,1779113458.943122,11.366667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,684,83.497067,1779113458.959789,11.383333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,685,83.513733,1779113458.976456,11.4,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,686,83.5304,1779113458.993123,11.416667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,687,83.547067,1779113459.009789,11.433333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,688,83.563733,1779113459.026456,11.45,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,689,83.5804,1779113459.043123,11.466667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,690,83.597067,1779113459.059789,11.483333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,691,83.613733,1779113459.076456,11.5,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,692,83.6304,1779113459.093122,11.516667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,693,83.647067,1779113459.109789,11.533333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,694,83.663733,1779113459.126456,11.55,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,695,83.6804,1779113459.143122,11.566667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,696,83.697067,1779113459.159789,11.583333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,697,83.713733,1779113459.176456,11.6,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,698,83.7304,1779113459.193122,11.616667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,699,83.747067,1779113459.209789,11.633333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,700,83.763733,1779113459.226456,11.65,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,701,83.7804,1779113459.243123,11.666667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,702,83.797067,1779113459.259789,11.683333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,703,83.813733,1779113459.276456,11.7,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,704,83.8304,1779113459.293123,11.716667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,705,83.847067,1779113459.309789,11.733333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,706,83.863733,1779113459.326456,11.75,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,707,83.8804,1779113459.343122,11.766667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,708,83.897067,1779113459.359789,11.783333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,709,83.913733,1779113459.376456,11.8,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,710,83.9304,1779113459.393122,11.816667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,711,83.947067,1779113459.409789,11.833333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,712,83.963733,1779113459.426456,11.85,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,713,83.9804,1779113459.443122,11.866667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,714,83.997067,1779113459.459789,11.883333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,715,84.013733,1779113459.476456,11.9,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,716,84.0304,1779113459.493123,11.916667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,717,84.047067,1779113459.509789,11.933333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,718,84.063733,1779113459.526456,11.95,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,719,84.0804,1779113459.543123,11.966667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,720,84.097067,1779113459.559789,11.983333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,721,84.113733,1779113459.576456,12.0,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,722,84.1304,1779113459.593122,12.016667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,723,84.147067,1779113459.609789,12.033333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,724,84.163733,1779113459.626456,12.05,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,725,84.1804,1779113459.643122,12.066667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,726,84.197067,1779113459.659789,12.083333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,727,84.213733,1779113459.676456,12.1,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,728,84.2304,1779113459.693122,12.116667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,729,84.247067,1779113459.709789,12.133333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,730,84.263733,1779113459.726456,12.15,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,731,84.2804,1779113459.743123,12.166667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,732,84.297067,1779113459.759789,12.183333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,733,84.313733,1779113459.776456,12.2,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,734,84.3304,1779113459.793123,12.216667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,735,84.347067,1779113459.809789,12.233333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,736,84.363733,1779113459.826456,12.25,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,737,84.3804,1779113459.843122,12.266667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,738,84.397067,1779113459.859789,12.283333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,739,84.413733,1779113459.876456,12.3,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,740,84.4304,1779113459.893122,12.316667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,741,84.447067,1779113459.909789,12.333333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,742,84.463733,1779113459.926456,12.35,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,743,84.4804,1779113459.943122,12.366667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,744,84.497067,1779113459.959789,12.383333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,745,84.513733,1779113459.976456,12.4,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,746,84.5304,1779113459.993123,12.416667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,747,84.547067,1779113460.009789,12.433333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,748,84.563733,1779113460.026456,12.45,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,749,84.5804,1779113460.043123,12.466667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,750,84.597067,1779113460.059789,12.483333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,751,84.613733,1779113460.076456,12.5,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,752,84.6304,1779113460.093122,12.516667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,753,84.647067,1779113460.109789,12.533333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,754,84.663733,1779113460.126456,12.55,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,755,84.6804,1779113460.143122,12.566667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,756,84.697067,1779113460.159789,12.583333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,757,84.713733,1779113460.176456,12.6,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,758,84.7304,1779113460.193122,12.616667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,759,84.747067,1779113460.209789,12.633333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,760,84.763733,1779113460.226456,12.65,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,761,84.7804,1779113460.243123,12.666667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,762,84.797067,1779113460.259789,12.683333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,763,84.813733,1779113460.276456,12.7,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,764,84.8304,1779113460.293123,12.716667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,765,84.847067,1779113460.309789,12.733333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,766,84.863733,1779113460.326456,12.75,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,767,84.8804,1779113460.343122,12.766667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,768,84.897067,1779113460.359789,12.783333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,769,84.913733,1779113460.376456,12.8,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,770,84.9304,1779113460.393122,12.816667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,771,84.947067,1779113460.409789,12.833333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,772,84.963733,1779113460.426456,12.85,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,773,84.9804,1779113460.443122,12.866667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,774,84.997067,1779113460.459789,12.883333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,775,85.013733,1779113460.476456,12.9,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,776,85.0304,1779113460.493123,12.916667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,777,85.047067,1779113460.509789,12.933333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,778,85.063733,1779113460.526456,12.95,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,779,85.0804,1779113460.543123,12.966667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,1,120.596711,1779113496.05949,0.0,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,2,120.613378,1779113496.076157,0.016667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,3,120.630045,1779113496.092823,0.033333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,4,120.646711,1779113496.10949,0.05,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,5,120.663378,1779113496.126157,0.066667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,6,120.680045,1779113496.142823,0.083333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,7,120.696711,1779113496.15949,0.1,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,8,120.713378,1779113496.176157,0.116667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,9,120.730045,1779113496.192823,0.133333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,10,120.746711,1779113496.20949,0.15,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,11,120.763378,1779113496.226157,0.166667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,12,120.780045,1779113496.242823,0.183333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,13,120.796711,1779113496.25949,0.2,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,14,120.813378,1779113496.276157,0.216667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,15,120.830045,1779113496.292823,0.233333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,16,120.846711,1779113496.30949,0.25,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,17,120.863378,1779113496.326157,0.266667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,18,120.880045,1779113496.342823,0.283333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,19,120.896711,1779113496.35949,0.3,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,20,120.913378,1779113496.376157,0.316667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,21,120.930045,1779113496.392823,0.333333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,22,120.946711,1779113496.40949,0.35,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,23,120.963378,1779113496.426157,0.366667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,24,120.980045,1779113496.442823,0.383333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,25,120.996711,1779113496.45949,0.4,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,26,121.013378,1779113496.476157,0.416667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,27,121.030045,1779113496.492823,0.433333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,28,121.046711,1779113496.50949,0.45,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,29,121.063378,1779113496.526157,0.466667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,30,121.080045,1779113496.542823,0.483333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,31,121.096711,1779113496.55949,0.5,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,32,121.113378,1779113496.576157,0.516667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,33,121.130045,1779113496.592823,0.533333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,34,121.146711,1779113496.60949,0.55,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,35,121.163378,1779113496.626157,0.566667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,36,121.180045,1779113496.642823,0.583333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,37,121.196711,1779113496.65949,0.6,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,38,121.213378,1779113496.676157,0.616667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,39,121.230045,1779113496.692823,0.633333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,40,121.246711,1779113496.70949,0.65,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,41,121.263378,1779113496.726157,0.666667,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,2,008,008.jpg,42,121.280045,1779113496.742823,0.683333,-1400.0,-412.0,2940,1912,1.29901,0.82,0.0,0.0,pix
